_id,EKITALDIA/EJERCICIO,DATUAK ERAUZI DIREN EGUNA/FECHA EXTRACCION,LINEA_KODEA/CODIGO LINEA,LINEA/LINEA,DENBORALDI/TEMPORADA,EGUN MOTA/TIPO DIA,KOPURUA/NUMERO DIAS,ESPEDIZIOAK EGUNEAN/EXPEDICIONES AL DIA,ESPEDIZIOAK GUZTIRA/TOTAL EXPEDICIONES,JOANAK EGUNEAN/IDAS AL DIA,JOANAK GUZTIRA/TOTAL IDAS,ITZULIAK EGUNEAN/VUELTAS AL DIA,ITZULIAK GUZTIRA/TOTAL VUELTAS
994,2023,2023-10-25 08:00:36,A3451,Areeta/Las Arenas  - Armintza,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
995,2023,2023-10-25 08:00:36,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Festivo,46,32,1472,16,736,16,736
996,2023,2023-10-25 08:00:36,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Laborable,187,32,5984,16,2992,16,2992
997,2023,2023-10-25 08:00:36,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Sabado,39,32,1248,16,624,16,624
998,2023,2023-10-25 08:00:36,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
999,2023,2023-10-25 08:00:36,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Festivo,46,30,1380,15,690,15,690
1000,2023,2023-10-25 08:00:36,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Laborable,187,30,5610,15,2805,15,2805
1001,2023,2023-10-25 08:00:36,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Sabado,39,30,1170,15,585,15,585
1002,2023,2023-10-25 08:00:36,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
1003,2023,2023-10-25 08:00:36,A3499,PLENTZIA - GORLIZ,Negua,Festivo,33,94,3102,47,1551,47,1551
1004,2023,2023-10-25 08:00:36,A3499,PLENTZIA - GORLIZ,Negua,Laborable,145,100,14500,50,7250,50,7250
1005,2023,2023-10-25 08:00:36,A3499,PLENTZIA - GORLIZ,Negua,Sabado,29,94,2726,47,1363,47,1363
1006,2023,2023-10-25 08:00:36,A3499,PLENTZIA - GORLIZ,Uda,Festivo,5,94,470,47,235,47,235
1007,2023,2023-10-25 08:00:36,A3499,PLENTZIA - GORLIZ,Uda,Laborable,22,96,2112,48,1056,48,1056
1008,2023,2023-10-25 08:00:36,A3499,PLENTZIA - GORLIZ,Uda,Sabado,4,94,376,47,188,47,188
1009,2023,2023-10-25 08:00:36,A3499,PLENTZIA - GORLIZ,Gabonak (25 -1),Festivo,1,55,55,28,28,27,27
1010,2023,2023-10-25 08:00:36,A3499,PLENTZIA - GORLIZ,Uda Uztaila,Festivo,8,94,752,47,376,47,376
1011,2023,2023-10-25 08:00:36,A3499,PLENTZIA - GORLIZ,Uda Uztaila,Laborable,20,96,1920,48,960,48,960
1012,2023,2023-10-25 08:00:36,A3499,PLENTZIA - GORLIZ,Uda Uztaila,Sabado,6,94,564,47,282,47,282
1013,2023,2023-10-25 08:00:36,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Festivo,46,29,1334,15,690,14,644
1014,2023,2023-10-25 08:00:36,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Laborable,187,34,6358,17,3179,17,3179
1015,2023,2023-10-25 08:00:36,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Sabado,39,32,1248,16,624,16,624
1016,2023,2023-10-25 08:00:36,A3512,BILBAO - LEKEITIO (Autopista),Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
1017,2023,2023-10-25 08:00:36,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Festivo,46,14,644,7,322,7,322
1018,2023,2023-10-25 08:00:36,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Laborable,187,17,3179,9,1683,8,1496
1019,2023,2023-10-25 08:00:36,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Sabado,39,17,663,9,351,8,312
1020,2023,2023-10-25 08:00:36,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
1021,2023,2023-10-25 08:00:36,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Festivo,46,29,1334,15,690,14,644
1022,2023,2023-10-25 08:00:36,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Laborable,187,64,11968,32,5984,32,5984
1023,2023,2023-10-25 08:00:36,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Sabado,39,32,1248,16,624,16,624
1024,2023,2023-10-25 08:00:36,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Festivo,46,31,1426,16,736,15,690
1025,2023,2023-10-25 08:00:36,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Laborable,187,64,11968,32,5984,32,5984
1026,2023,2023-10-25 08:00:36,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Sabado,39,33,1287,17,663,16,624
1027,2023,2023-10-25 08:00:36,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
1028,2023,2023-10-25 08:00:36,A3516,BILBAO - MUNGIA (Autopista),Negua,Lunes a Jueves,20,31,620,16,320,15,300
1029,2023,2023-10-25 08:00:36,A3516,BILBAO - MUNGIA (Autopista),Negua,Sabado,4,34,136,17,68,17,68
1030,2023,2023-10-25 08:00:36,A3516,BILBAO - MUNGIA (Autopista),Negua,Viernes,4,38,152,20,80,18,72
1031,2023,2023-10-25 08:00:36,A3516,BILBAO - MUNGIA (Autopista),Negua - (M1),Lunes a Jueves,85,31,2635,16,1360,15,1275
1032,2023,2023-10-25 08:00:36,A3516,BILBAO - MUNGIA (Autopista),Negua - (M1),Sabado,22,34,748,17,374,17,374
1033,2023,2023-10-25 08:00:36,A3516,BILBAO - MUNGIA (Autopista),Negua - (M1),Viernes,21,38,798,20,420,18,378
1034,2023,2023-10-25 08:00:36,A3516,BILBAO - MUNGIA (Autopista),Uda,Sabado,13,7,91,4,52,3,39
1035,2023,2023-10-25 08:00:36,A3516,BILBAO - MUNGIA (Autopista),Uda,Viernes,12,7,84,4,48,3,36
1036,2023,2023-10-25 08:00:36,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Festivo,2,7,14,4,8,3,6
1037,2023,2023-10-25 08:00:36,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Sabado,0,7,0,4,0,3,0
1038,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Negua,Festivo,26,31,806,16,416,15,390
1039,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Negua,Laborable,103,68,7004,34,3502,34,3502
1040,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Negua,Sabado,21,67,1407,33,693,34,714
1041,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Uda,Festivo,13,87,1131,45,585,42,546
1042,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Uda,Laborable,42,95,3990,48,2016,47,1974
1043,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Uda,Sabado,10,94,940,47,470,47,470
1044,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Festivo,4,87,348,45,180,42,168
1045,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Laborable,27,68,1836,34,918,34,918
1046,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Sabado,5,94,470,47,235,47,235
1047,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
1048,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Festivo,3,87,261,45,135,42,126
1049,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Laborable,15,69,1035,35,525,34,510
1050,2023,2023-10-25 08:00:36,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Sabado,3,94,282,47,141,47,141
1051,2023,2023-10-25 08:00:36,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Festivo,5,15,75,8,40,7,35
1052,2023,2023-10-25 08:00:36,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Laborable,24,34,816,16,384,18,432
1053,2023,2023-10-25 08:00:36,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Sabado,4,33,132,17,68,16,64
1054,2023,2023-10-25 08:00:36,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua - (M1),Festivo,25,15,375,8,200,7,175
1055,2023,2023-10-25 08:00:36,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua - (M1),Laborable,106,34,3604,16,1696,18,1908
1056,2023,2023-10-25 08:00:36,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua - (M1),Sabado,22,33,726,17,374,16,352
1057,2023,2023-10-25 08:00:36,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Festivo,16,56,896,29,464,27,432
1058,2023,2023-10-25 08:00:36,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Laborable,57,65,3705,32,1824,33,1881
1059,2023,2023-10-25 08:00:36,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Sabado,13,62,806,30,390,32,416
1060,2023,2023-10-25 08:00:36,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
1061,2023,2023-10-25 08:00:36,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Festivo,46,15,690,8,368,7,322
1062,2023,2023-10-25 08:00:36,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Laborable,187,26,4862,13,2431,13,2431
1063,2023,2023-10-25 08:00:36,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Sabado,39,15,585,8,312,7,273
1064,2023,2023-10-25 08:00:36,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
1065,2023,2023-10-25 08:00:36,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Festivo,46,14,644,7,322,7,322
1066,2023,2023-10-25 08:00:36,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Laborable,187,16,2992,8,1496,8,1496
1067,2023,2023-10-25 08:00:36,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Sabado,39,16,624,8,312,8,312
1068,2023,2023-10-25 08:00:36,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
1069,2023,2023-10-25 08:00:36,A3524,BERMEO - BAKIO,Negua,Laborable,130,14,1820,7,910,7,910
1090,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda,Sabado,4,31,124,16,64,15,60
1212,2023,2023-10-25 08:00:36,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,Bakarra,Sabado,21,30,630,15,315,15,315
1070,2023,2023-10-25 08:00:36,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Eskola-egunak,Laborable,112,15,1680,7,784,8,896
1071,2023,2023-10-25 08:00:36,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Ez Eskolakoa,Laborable,20,2,40,1,20,1,20
1072,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Laborable,103,14,1442,7,721,7,721
1073,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Sabado,20,14,280,7,140,7,140
1074,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Festivo,14,46,644,23,322,23,322
1075,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Laborable,47,52,2444,26,1222,26,1222
1076,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Sabado,11,52,572,26,286,26,286
1077,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Festivo,6,46,276,23,138,23,138
1078,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Laborable,37,14,518,7,259,7,259
1079,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Sabado,7,52,364,26,182,26,182
1080,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Festivo,4,12,48,6,24,6,24
1081,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Laborable,0,14,0,7,0,7,0
1082,2023,2023-10-25 08:00:36,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Sabado,1,14,14,7,7,7,7
1083,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Festivo,5,15,75,7,35,8,40
1084,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Laborable,24,64,1536,31,744,33,792
1085,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Sabado,4,31,124,16,64,15,60
1086,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua - (M1),Festivo,25,15,375,7,175,8,200
1087,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua - (M1),Laborable,106,64,6784,31,3286,33,3498
1088,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua - (M1),Sabado,22,31,682,16,352,15,330
1089,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda,Laborable,22,61,1342,31,682,30,660
1091,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Festivo,3,15,45,7,21,8,24
1092,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Laborable,15,64,960,31,465,33,495
1093,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Sabado,3,31,93,16,48,15,45
1094,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
1095,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda Uztaila,Laborable,20,64,1280,31,620,33,660
1096,2023,2023-10-25 08:00:36,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda Uztaila,Sabado,6,31,186,16,96,15,90
1097,2023,2023-10-25 08:00:36,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Eskola-egunak,Laborable,112,14,1568,6,672,8,896
1098,2023,2023-10-25 08:00:36,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Ez Eskolakoa,Laborable,20,2,40,1,20,1,20
1099,2023,2023-10-25 08:00:36,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Laborable,187,8,1496,4,748,4,748
1100,2023,2023-10-25 08:00:36,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Sabado,39,8,312,4,156,4,156
1101,2023,2023-10-25 08:00:36,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Laborable,187,8,1496,4,748,4,748
1102,2023,2023-10-25 08:00:36,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Sabado,39,8,312,4,156,4,156
1103,2023,2023-10-25 08:00:36,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Festivo,30,14,420,7,210,7,210
1104,2023,2023-10-25 08:00:36,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Laborable,130,30,3900,15,1950,15,1950
1105,2023,2023-10-25 08:00:36,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Sabado,26,23,598,12,312,11,286
1106,2023,2023-10-25 08:00:36,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Festivo,16,26,416,13,208,13,208
1107,2023,2023-10-25 08:00:36,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Laborable,57,30,1710,15,855,15,855
1108,2023,2023-10-25 08:00:36,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Sabado,13,30,390,15,195,15,195
1109,2023,2023-10-25 08:00:36,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,4,4,5,5
1110,2023,2023-10-25 08:00:36,A3532,GERNIKA LUMO - NABARNIZ,Bakarra,Laborable,187,7,1309,3,561,4,748
1111,2023,2023-10-25 08:00:36,A3533,GERNIKA LUMO - MENDATA,Bakarra,Laborable,187,6,1122,2,374,4,748
1112,2023,2023-10-25 08:00:36,A3534,GERNIKA LUMO - ERRIGOITI,Bakarra,Laborable,187,6,1122,2,374,4,748
1113,2023,2023-10-25 08:00:36,A3535,LEKEITIO - AMOROTO,Bakarra,Laborable,187,8,1496,4,748,4,748
1114,2023,2023-10-25 08:00:36,A3536,LEKEITIO - MENDEXA,Negua,Laborable,145,8,1160,4,580,4,580
1115,2023,2023-10-25 08:00:36,A3536,LEKEITIO - MENDEXA,Uda,Festivo,13,7,91,3,39,4,52
1116,2023,2023-10-25 08:00:36,A3536,LEKEITIO - MENDEXA,Uda,Laborable,42,8,336,4,168,4,168
1117,2023,2023-10-25 08:00:36,A3536,LEKEITIO - MENDEXA,Uda,Sabado,10,7,70,3,30,4,40
1118,2023,2023-10-25 08:00:36,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Festivo,30,14,420,7,210,7,210
1119,2023,2023-10-25 08:00:36,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Laborable,130,29,3770,15,1950,14,1820
1120,2023,2023-10-25 08:00:36,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Sabado,26,22,572,11,286,11,286
1121,2023,2023-10-25 08:00:36,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Festivo,16,26,416,13,208,13,208
1122,2023,2023-10-25 08:00:36,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Laborable,57,29,1653,15,855,14,798
1123,2023,2023-10-25 08:00:36,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Sabado,13,29,377,15,195,14,182
1124,2023,2023-10-25 08:00:36,A3537,PLENTZIA - GORLIZ - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
1125,2023,2023-10-25 08:00:36,A3538,LEKEITIO-Barainka,Bakarra,Laborable,187,4,748,2,374,2,374
1126,2023,2023-10-25 08:00:36,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Festivo,26,30,780,15,390,15,390
1127,2023,2023-10-25 08:00:36,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Laborable,103,64,6592,33,3399,31,3193
1128,2023,2023-10-25 08:00:36,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Sabado,21,61,1281,32,672,29,609
1129,2023,2023-10-25 08:00:36,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra - (M1),Festivo,20,30,600,15,300,15,300
1130,2023,2023-10-25 08:00:36,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra - (M1),Laborable,84,64,5376,33,2772,31,2604
1131,2023,2023-10-25 08:00:36,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra - (M1),Sabado,18,61,1098,32,576,29,522
1132,2023,2023-10-25 08:00:36,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
1133,2023,2023-10-25 08:00:36,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Laborable,187,39,7293,20,3740,19,3553
1134,2023,2023-10-25 08:00:36,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Sabado,39,36,1404,18,702,18,702
1135,2023,2023-10-25 08:00:36,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Festivo,26,66,1716,33,858,33,858
1136,2023,2023-10-25 08:00:36,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Laborable,103,99,10197,49,5047,50,5150
1137,2023,2023-10-25 08:00:36,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Sabado,21,68,1428,34,714,34,714
1138,2023,2023-10-25 08:00:36,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua - (M1),Festivo,8,66,528,33,264,33,264
1139,2023,2023-10-25 08:00:36,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua - (M1),Laborable,43,99,4257,49,2107,50,2150
1140,2023,2023-10-25 08:00:36,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua - (M1),Sabado,9,68,612,34,306,34,306
1141,2023,2023-10-25 08:00:36,A3631,BILBAO - GALDAKAO - LARRABETZU,Uda - (M1),Festivo,12,66,792,33,396,33,396
1142,2023,2023-10-25 08:00:36,A3631,BILBAO - GALDAKAO - LARRABETZU,Uda - (M1),Laborable,41,65,2665,33,1353,32,1312
1143,2023,2023-10-25 08:00:36,A3631,BILBAO - GALDAKAO - LARRABETZU,Uda - (M1),Sabado,9,68,612,34,306,34,306
1144,2023,2023-10-25 08:00:36,A3631,BILBAO - GALDAKAO - LARRABETZU,Gabonak (25 -1),Festivo,1,41,41,20,20,21,21
1145,2023,2023-10-25 08:00:36,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Festivo,26,32,832,16,416,16,416
1146,2023,2023-10-25 08:00:36,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Laborable,103,33,3399,17,1751,16,1648
1147,2023,2023-10-25 08:00:36,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Sabado,21,32,672,16,336,16,336
1148,2023,2023-10-25 08:00:36,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua - (M1),Festivo,15,32,480,16,240,16,240
1149,2023,2023-10-25 08:00:36,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua - (M1),Laborable,62,33,2046,17,1054,16,992
1150,2023,2023-10-25 08:00:36,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua - (M1),Sabado,14,32,448,16,224,16,224
1151,2023,2023-10-25 08:00:36,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Uda - (M1),Festivo,5,32,160,16,80,16,80
715,2023,2023-07-25 08:00:06,A3923,BILBAO - DURANGO - ELORRIO (Autopista),Bakarra,Sabado,25,32,800,16,400,16,400
1152,2023,2023-10-25 08:00:36,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Uda - (M1),Laborable,22,32,704,16,352,16,352
1153,2023,2023-10-25 08:00:36,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Uda - (M1),Sabado,4,32,128,16,64,16,64
1154,2023,2023-10-25 08:00:36,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
1155,2023,2023-10-25 08:00:36,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Festivo,46,73,3358,37,1702,36,1656
1156,2023,2023-10-25 08:00:36,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Laborable,187,75,14025,36,6732,39,7293
1157,2023,2023-10-25 08:00:36,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Sabado,39,70,2730,36,1404,34,1326
1158,2023,2023-10-25 08:00:36,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Gabonak (25 -1),Festivo,1,60,60,29,29,31,31
1159,2023,2023-10-25 08:00:36,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Laborable,165,69,11385,35,5775,34,5610
1160,2023,2023-10-25 08:00:36,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Sabado,35,69,2415,35,1225,34,1190
1161,2023,2023-10-25 08:00:36,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Uda,Laborable,22,35,770,18,396,17,374
1162,2023,2023-10-25 08:00:36,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Uda,Sabado,4,35,140,18,72,17,68
1163,2023,2023-10-25 08:00:36,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Festivo,26,31,806,16,416,15,390
1164,2023,2023-10-25 08:00:36,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Laborable,103,36,3708,19,1957,17,1751
1165,2023,2023-10-25 08:00:36,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Sabado,21,32,672,16,336,16,336
1166,2023,2023-10-25 08:00:36,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra - (M1),Festivo,20,31,620,16,320,15,300
1167,2023,2023-10-25 08:00:36,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra - (M1),Laborable,84,36,3024,19,1596,17,1428
1168,2023,2023-10-25 08:00:36,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra - (M1),Sabado,18,32,576,16,288,16,288
1169,2023,2023-10-25 08:00:36,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Festivo,26,32,832,16,416,16,416
1170,2023,2023-10-25 08:00:36,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Laborable,103,33,3399,17,1751,16,1648
