_id,EKITALDIA/EJERCICIO,DATUAK ERAUZI DIREN EGUNA/FECHA EXTRACCION,LINEA_KODEA/CODIGO LINEA,LINEA/LINEA,DENBORALDI/TEMPORADA,EGUN MOTA/TIPO DIA,KOPURUA/NUMERO DIAS,ESPEDIZIOAK EGUNEAN/EXPEDICIONES AL DIA,ESPEDIZIOAK GUZTIRA/TOTAL EXPEDICIONES,JOANAK EGUNEAN/IDAS AL DIA,JOANAK GUZTIRA/TOTAL IDAS,ITZULIAK EGUNEAN/VUELTAS AL DIA,ITZULIAK GUZTIRA/TOTAL VUELTAS
915,2021,2021-10-25 08:00:09,A3336,BILBAO - MUSKIZ,Uda (Aurre - Gero),Sabado,1,65,65,32,32,33,33
916,2021,2021-10-25 08:00:09,A3336,BILBAO - MUSKIZ,Gabonak (25 -1),Festivo,1,29,29,15,15,14,14
917,2021,2021-10-25 08:00:09,A3336,BILBAO - MUSKIZ,Uda (Institutua),Festivo,3,58,174,29,87,29,87
918,2021,2021-10-25 08:00:09,A3336,BILBAO - MUSKIZ,Uda (Institutua),Laborable,18,66,1188,33,594,33,594
919,2021,2021-10-25 08:00:09,A3336,BILBAO - MUSKIZ,Uda (Institutua),Sabado,3,65,195,32,96,33,99
920,2021,2021-10-25 08:00:09,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Festivo,46,31,1426,15,690,16,736
921,2021,2021-10-25 08:00:09,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Laborable,189,61,11529,30,5670,31,5859
922,2021,2021-10-25 08:00:09,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Sabado,37,61,2257,30,1110,31,1147
923,2021,2021-10-25 08:00:09,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
924,2021,2021-10-25 08:00:09,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda,Festivo,11,43,473,21,231,22,242
925,2021,2021-10-25 08:00:09,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda,Laborable,52,43,2236,21,1092,22,1144
926,2021,2021-10-25 08:00:09,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda,Sabado,9,43,387,21,189,22,198
927,2021,2021-10-25 08:00:09,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda (Aurre - Gero),Festivo,4,43,172,21,84,22,88
928,2021,2021-10-25 08:00:09,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda (Aurre - Gero),Sabado,4,43,172,21,84,22,88
929,2021,2021-10-25 08:00:09,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda Ekaina,Festivo,3,43,129,21,63,22,66
930,2021,2021-10-25 08:00:09,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda Ekaina,Laborable,13,20,260,10,130,10,130
931,2021,2021-10-25 08:00:09,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,Uda Ekaina,Sabado,3,43,129,21,63,22,66
932,2021,2021-10-25 08:00:09,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Laborable,167,31,5177,16,2672,15,2505
1181,2021,2021-10-25 08:00:09,A3932,GALDAKAO - Metro Bolueta,Gabonak (25 -1),Festivo,1,68,68,34,34,34,34
933,2021,2021-10-25 08:00:09,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Sabado,33,31,1023,16,528,15,495
934,2021,2021-10-25 08:00:09,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Uda,Laborable,22,31,682,16,352,15,330
935,2021,2021-10-25 08:00:09,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Uda,Sabado,4,31,124,16,64,15,60
936,2021,2021-10-25 08:00:09,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Festivo,46,10,460,5,230,5,230
937,2021,2021-10-25 08:00:09,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Laborable,189,14,2646,7,1323,7,1323
938,2021,2021-10-25 08:00:09,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Sabado,37,10,370,5,185,5,185
939,2021,2021-10-25 08:00:09,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Gabonak (25 -1),Festivo,1,6,6,3,3,3,3
940,2021,2021-10-25 08:00:09,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Festivo,46,16,736,8,368,8,368
941,2021,2021-10-25 08:00:09,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Laborable,189,34,6426,17,3213,17,3213
942,2021,2021-10-25 08:00:09,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Sabado,37,32,1184,16,592,16,592
943,2021,2021-10-25 08:00:09,A3342,BILBAO - Sodupe - ARTZINIEGA,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
944,2021,2021-10-25 08:00:09,A3343,BILBAO - Sodupe - GORDEXOLA,Bakarra,Laborable,189,17,3213,9,1701,8,1512
945,2021,2021-10-25 08:00:09,A3411,BILBAO - GETXO - Aizkorri,Negua,Festivo,33,61,2013,31,1023,30,990
946,2021,2021-10-25 08:00:09,A3411,BILBAO - GETXO - Aizkorri,Negua,Laborable,127,68,8636,36,4572,32,4064
947,2021,2021-10-25 08:00:09,A3411,BILBAO - GETXO - Aizkorri,Negua,Sabado,26,61,1586,31,806,30,780
948,2021,2021-10-25 08:00:09,A3411,BILBAO - GETXO - Aizkorri,Uda,Festivo,13,60,780,31,403,29,377
949,2021,2021-10-25 08:00:09,A3411,BILBAO - GETXO - Aizkorri,Uda,Laborable,62,65,4030,33,2046,32,1984
950,2021,2021-10-25 08:00:09,A3411,BILBAO - GETXO - Aizkorri,Uda,Sabado,11,60,660,31,341,29,319
951,2021,2021-10-25 08:00:09,A3411,BILBAO - GETXO - Aizkorri,Gabonak (25 -1),Festivo,1,38,38,20,20,18,18
952,2021,2021-10-25 08:00:09,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Festivo,38,32,1216,16,608,16,608
1280,2021,2022-02-25 08:00:09,A3115,BILBAO - SANTURTZI,Bakarra,Festivo,63,54,3402,27,1701,27,1701
953,2021,2021-10-25 08:00:09,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Laborable,157,96,15072,48,7536,48,7536
954,2021,2021-10-25 08:00:09,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Sabado,31,32,992,16,496,16,496
955,2021,2021-10-25 08:00:09,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Uda,Festivo,8,32,256,16,128,16,128
1017,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Festivo,3,87,261,45,135,42,126
956,2021,2021-10-25 08:00:09,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Uda,Laborable,32,65,2080,33,1056,32,1024
957,2021,2021-10-25 08:00:09,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Uda,Sabado,6,32,192,16,96,16,96
958,2021,2021-10-25 08:00:09,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
959,2021,2021-10-25 08:00:09,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Festivo,46,28,1288,14,644,14,644
960,2021,2021-10-25 08:00:09,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Laborable,189,30,5670,15,2835,15,2835
961,2021,2021-10-25 08:00:09,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Sabado,37,28,1036,14,518,14,518
962,2021,2021-10-25 08:00:09,A3422,Areeta/Las Arenas - BERANGO,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
963,2021,2021-10-25 08:00:09,A3451,Areeta/Las Arenas  - Armintza,Negua,Festivo,36,31,1116,16,576,15,540
964,2021,2021-10-25 08:00:09,A3451,Areeta/Las Arenas  - Armintza,Negua,Laborable,145,33,4785,17,2465,16,2320
965,2021,2021-10-25 08:00:09,A3451,Areeta/Las Arenas  - Armintza,Negua,Sabado,29,31,899,16,464,15,435
966,2021,2021-10-25 08:00:09,A3451,Areeta/Las Arenas  - Armintza,Negua Instituturik gabe,Festivo,10,31,310,16,160,15,150
967,2021,2021-10-25 08:00:09,A3451,Areeta/Las Arenas  - Armintza,Negua Instituturik gabe,Laborable,44,33,1452,17,748,16,704
968,2021,2021-10-25 08:00:09,A3451,Areeta/Las Arenas  - Armintza,Negua Instituturik gabe,Sabado,8,31,248,16,128,15,120
969,2021,2021-10-25 08:00:09,A3451,Areeta/Las Arenas  - Armintza,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
970,2021,2021-10-25 08:00:09,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Festivo,46,32,1472,16,736,16,736
971,2021,2021-10-25 08:00:09,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Laborable,189,32,6048,16,3024,16,3024
972,2021,2021-10-25 08:00:09,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Sabado,37,32,1184,16,592,16,592
973,2021,2021-10-25 08:00:09,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
974,2021,2021-10-25 08:00:09,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Festivo,46,30,1380,15,690,15,690
975,2021,2021-10-25 08:00:09,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Laborable,189,30,5670,15,2835,15,2835
976,2021,2021-10-25 08:00:09,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Sabado,37,30,1110,15,555,15,555
977,2021,2021-10-25 08:00:09,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
978,2021,2021-10-25 08:00:09,A3499,PLENTZIA - GORLIZ,Negua,Festivo,35,94,3290,47,1645,47,1645
979,2021,2021-10-25 08:00:09,A3499,PLENTZIA - GORLIZ,Negua,Laborable,142,100,14200,50,7100,50,7100
980,2021,2021-10-25 08:00:09,A3499,PLENTZIA - GORLIZ,Negua,Sabado,28,94,2632,47,1316,47,1316
981,2021,2021-10-25 08:00:09,A3499,PLENTZIA - GORLIZ,Uda,Festivo,11,94,1034,47,517,47,517
982,2021,2021-10-25 08:00:09,A3499,PLENTZIA - GORLIZ,Uda,Laborable,47,96,4512,48,2256,48,2256
983,2021,2021-10-25 08:00:09,A3499,PLENTZIA - GORLIZ,Uda,Sabado,9,94,846,47,423,47,423
984,2021,2021-10-25 08:00:09,A3499,PLENTZIA - GORLIZ,Gabonak (25 -1),Festivo,1,55,55,28,28,27,27
985,2021,2021-10-25 08:00:09,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Festivo,46,29,1334,15,690,14,644
986,2021,2021-10-25 08:00:09,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Laborable,189,34,6426,17,3213,17,3213
987,2021,2021-10-25 08:00:09,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Sabado,37,32,1184,16,592,16,592
988,2021,2021-10-25 08:00:09,A3512,BILBAO - LEKEITIO (Autopista),Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
989,2021,2021-10-25 08:00:09,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Festivo,46,14,644,7,322,7,322
990,2021,2021-10-25 08:00:09,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Laborable,189,17,3213,9,1701,8,1512
991,2021,2021-10-25 08:00:09,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Sabado,37,17,629,9,333,8,296
1140,2021,2021-10-25 08:00:09,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Gabonak (25 -1),Festivo,1,5,5,2,2,3,3
1011,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Uda,Laborable,44,95,4180,48,2112,47,2068
992,2021,2021-10-25 08:00:09,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
993,2021,2021-10-25 08:00:09,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Festivo,46,29,1334,15,690,14,644
994,2021,2021-10-25 08:00:09,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Laborable,189,64,12096,32,6048,32,6048
995,2021,2021-10-25 08:00:09,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Sabado,37,32,1184,16,592,16,592
1018,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Laborable,18,69,1242,35,630,34,612
996,2021,2021-10-25 08:00:09,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Festivo,46,31,1426,16,736,15,690
997,2021,2021-10-25 08:00:09,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Laborable,189,64,12096,32,6048,32,6048
998,2021,2021-10-25 08:00:09,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Sabado,37,33,1221,17,629,16,592
999,2021,2021-10-25 08:00:09,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
1000,2021,2021-10-25 08:00:09,A3516,BILBAO - MUNGIA (Autopista),Negua,Lunes a Jueves,103,31,3193,16,1648,15,1545
1001,2021,2021-10-25 08:00:09,A3516,BILBAO - MUNGIA (Autopista),Negua,Sabado,25,7,175,4,100,3,75
1002,2021,2021-10-25 08:00:09,A3516,BILBAO - MUNGIA (Autopista),Negua,Viernes,24,38,912,20,480,18,432
1003,2021,2021-10-25 08:00:09,A3516,BILBAO - MUNGIA (Autopista),Uda,Sabado,11,7,77,4,44,3,33
1004,2021,2021-10-25 08:00:09,A3516,BILBAO - MUNGIA (Autopista),Uda,Viernes,12,7,84,4,48,3,36
1005,2021,2021-10-25 08:00:09,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Festivo,4,7,28,4,16,3,12
1006,2021,2021-10-25 08:00:09,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Sabado,1,7,7,4,4,3,3
1007,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Negua,Festivo,28,31,868,16,448,15,420
1008,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Negua,Laborable,101,68,6868,34,3434,34,3434
1009,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Negua,Sabado,21,67,1407,33,693,34,714
1010,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Uda,Festivo,10,87,870,45,450,42,420
1012,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Uda,Sabado,8,94,752,47,376,47,376
1013,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Festivo,5,87,435,45,225,42,210
1014,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Laborable,26,68,1768,34,884,34,884
1015,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Sabado,5,94,470,47,235,47,235
1016,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
1019,2021,2021-10-25 08:00:09,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Sabado,3,94,282,47,141,47,141
1020,2021,2021-10-25 08:00:09,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Festivo,33,15,495,8,264,7,231
1021,2021,2021-10-25 08:00:09,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Laborable,127,34,4318,16,2032,18,2286
1022,2021,2021-10-25 08:00:09,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Sabado,26,33,858,17,442,16,416
1023,2021,2021-10-25 08:00:09,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Festivo,13,56,728,29,377,27,351
1024,2021,2021-10-25 08:00:09,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Laborable,62,65,4030,32,1984,33,2046
1025,2021,2021-10-25 08:00:09,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Sabado,11,62,682,30,330,32,352
1026,2021,2021-10-25 08:00:09,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
1027,2021,2021-10-25 08:00:09,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Festivo,46,15,690,8,368,7,322
1028,2021,2021-10-25 08:00:09,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Laborable,189,26,4914,13,2457,13,2457
1029,2021,2021-10-25 08:00:09,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Sabado,37,15,555,8,296,7,259
1030,2021,2021-10-25 08:00:09,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
1031,2021,2021-10-25 08:00:09,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Festivo,46,14,644,7,322,7,322
1119,2021,2021-10-25 08:00:09,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Sabado,37,32,1184,16,592,16,592
631,2021,2021-09-15 08:37:19,A3535,LEKEITIO - AMOROTO,Bakarra,Laborable,123,8,984,4,492,4,492
1202,2021,2022-02-25 08:00:09,A0652,LANESTOSA - BALMASEDA,Negua,Sabado,41,4,164,2,82,2,82
1032,2021,2021-10-25 08:00:09,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Laborable,189,16,3024,8,1512,8,1512
1033,2021,2021-10-25 08:00:09,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Sabado,37,16,592,8,296,8,296
1034,2021,2021-10-25 08:00:09,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
1036,2021,2021-10-25 08:00:09,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Eskola-egunak,Laborable,118,15,1770,7,826,8,944
1037,2021,2021-10-25 08:00:09,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Ez Eskolakoa,Laborable,18,2,36,1,18,1,18
1038,2021,2021-10-25 08:00:09,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Laborable,101,14,1414,7,707,7,707
1039,2021,2021-10-25 08:00:09,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Sabado,21,14,294,7,147,7,147
1040,2021,2021-10-25 08:00:09,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Festivo,11,46,506,23,253,23,253
1041,2021,2021-10-25 08:00:09,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Laborable,52,52,2704,26,1352,26,1352
1042,2021,2021-10-25 08:00:09,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Sabado,9,52,468,26,234,26,234
1043,2021,2021-10-25 08:00:09,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Festivo,7,46,322,23,161,23,161
1044,2021,2021-10-25 08:00:09,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Laborable,36,14,504,7,252,7,252
1045,2021,2021-10-25 08:00:09,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Sabado,7,52,364,26,182,26,182
1046,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Festivo,33,15,495,7,231,8,264
1047,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Laborable,127,64,8128,31,3937,33,4191
1048,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Sabado,26,31,806,16,416,15,390
1049,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda,Laborable,22,61,1342,31,682,30,660
1050,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda,Sabado,4,31,124,16,64,15,60
1051,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Festivo,3,15,45,7,21,8,24
1052,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Laborable,18,64,1152,31,558,33,594
1053,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Sabado,3,31,93,16,48,15,45
1054,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
1055,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda Uztaila,Laborable,22,64,1408,31,682,33,726
1056,2021,2021-10-25 08:00:09,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda Uztaila,Sabado,4,31,124,16,64,15,60
1057,2021,2021-10-25 08:00:09,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Eskola-egunak,Laborable,118,14,1652,6,708,8,944
1058,2021,2021-10-25 08:00:09,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Ez Eskolakoa,Laborable,18,2,36,1,18,1,18
1059,2021,2021-10-25 08:00:09,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Laborable,189,8,1512,4,756,4,756
1060,2021,2021-10-25 08:00:09,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Sabado,37,8,296,4,148,4,148
1061,2021,2021-10-25 08:00:09,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Laborable,189,8,1512,4,756,4,756
1062,2021,2021-10-25 08:00:09,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Sabado,37,8,296,4,148,4,148
1063,2021,2021-10-25 08:00:09,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Festivo,10,14,140,7,70,7,70
1064,2021,2021-10-25 08:00:09,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Laborable,39,30,1170,15,585,15,585
1065,2021,2021-10-25 08:00:09,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Sabado,9,23,207,12,108,11,99
1066,2021,2021-10-25 08:00:09,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua - (M1),Festivo,23,14,322,7,161,7,161
1067,2021,2021-10-25 08:00:09,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua - (M1),Laborable,88,30,2640,15,1320,15,1320
1068,2021,2021-10-25 08:00:09,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua - (M1),Sabado,17,23,391,12,204,11,187
1069,2021,2021-10-25 08:00:09,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda - (M1),Festivo,13,26,338,13,169,13,169
1070,2021,2021-10-25 08:00:09,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda - (M1),Laborable,62,30,1860,15,930,15,930
1071,2021,2021-10-25 08:00:09,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda - (M1),Sabado,11,30,330,15,165,15,165
1072,2021,2021-10-25 08:00:09,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,4,4,5,5
1073,2021,2021-10-25 08:00:09,A3532,GERNIKA LUMO - NABARNIZ,Bakarra,Laborable,189,6,1134,2,378,4,756
1074,2021,2021-10-25 08:00:09,A3533,GERNIKA LUMO - MENDATA,Bakarra,Laborable,189,6,1134,2,378,4,756
1075,2021,2021-10-25 08:00:09,A3534,GERNIKA LUMO - ERRIGOITI,Bakarra,Laborable,189,6,1134,2,378,4,756
1076,2021,2021-10-25 08:00:09,A3535,LEKEITIO - AMOROTO,Bakarra,Laborable,189,8,1512,4,756,4,756
1077,2021,2021-10-25 08:00:09,A3536,LEKEITIO - MENDEXA,Negua,Laborable,145,8,1160,4,580,4,580
1079,2021,2021-10-25 08:00:09,A3536,LEKEITIO - MENDEXA,Uda,Laborable,44,8,352,4,176,4,176
1080,2021,2021-10-25 08:00:09,A3536,LEKEITIO - MENDEXA,Uda,Sabado,8,7,56,3,24,4,32
1081,2021,2021-10-25 08:00:09,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Festivo,33,14,462,7,231,7,231
1082,2021,2021-10-25 08:00:09,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Laborable,127,29,3683,15,1905,14,1778
1083,2021,2021-10-25 08:00:09,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Sabado,26,22,572,11,286,11,286
1084,2021,2021-10-25 08:00:09,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Festivo,13,26,338,13,169,13,169
1085,2021,2021-10-25 08:00:09,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Laborable,62,29,1798,15,930,14,868
1086,2021,2021-10-25 08:00:09,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Sabado,11,29,319,15,165,14,154
1087,2021,2021-10-25 08:00:09,A3537,PLENTZIA - GORLIZ - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
1088,2021,2021-10-25 08:00:09,A3538,LEKEITIO-Barainka,Bakarra,Laborable,189,4,756,2,378,2,378
1089,2021,2021-10-25 08:00:09,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Festivo,46,30,1380,15,690,15,690
1090,2021,2021-10-25 08:00:09,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Laborable,189,64,12096,33,6237,31,5859
1091,2021,2021-10-25 08:00:09,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Sabado,37,61,2257,32,1184,29,1073
1092,2021,2021-10-25 08:00:09,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
1093,2021,2021-10-25 08:00:09,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Laborable,189,39,7371,20,3780,19,3591
